1085886,1092633,"MMP1100"
1092634,1093257,"MMP1101"
1093258,1097784,"MMP1107"
1097785,1098067,"MMP1108"
1098068,1099029,"MMP1109"
1099030,1100167,"MMP1110"
1100168,1101329,"MMP1111"
1101330,1102407,"MMP1112"
1102408,1103223,"MMP1113"
1103224,1104218,"MMP1114"
1104219,1104891,"MMP1115"
1104892,1107681,"MMP1118"
1107682,1111075,"MMP1121"
1111076,1111687,"MMP1122"
1111688,1112909,"MMP1123"
1112910,1119106,"MMP1128"
1119107,1119759,"MMP1129"
1119760,1120362,"MMP1130"
1120363,1120835,"MMP1131"
1120836,1127432,"MMP1137"
1127433,1133478,"MMP1143"
1133479,1133874,"MMP1144"
1133875,1135617,"MMP1146"
1135618,1137171,"MMP1147"
1137172,1137442,"MMP1148"
1137443,1139143,"MMP1150"
1139144,1140201,"MMP1151"
1140202,1141022,"MMP1152"
1141023,1141444,"MMP1153"
1141445,1155257,"MMP1172"
1155258,1155931,"MMP1173"
1155932,1167389,"MMP1184"
1167390,1171310,"MMP1188"
1171311,1171728,"MMP1189"
1171729,1172516,"MMP1190"
1172517,1188095,"MMP1201"
1188096,1188662,"MMP1202"
1188663,1189053,"MMP1203"
1189054,1190190,"MMP1204"
1190191,1191279,"MMP1205"
1191280,1200774,"MMP1214"
1200775,1201550,"MMP1215"
1201551,1203152,"MMP1216"
1203153,1204315,"MMP1217"
1204316,1204992,"MMP1218"
1204993,1206366,"MMP1219"
1206367,1208499,"MMP1220"
1208500,1210159,"MMP1221"
1210160,1211914,"MMP1223"
1211915,1215346,"MMP1226"
1215347,1219930,"MMP1232"
1219931,1220873,"MMP1233"
1220874,1227185,"MMP1242"
1227186,1228155,"MMP1243"
1228156,1240285,"MMP1257"
1240286,1240981,"MMP1258"
1240982,1242092,"MMP1259"
1242093,1243648,"MMP1260"
1243649,1244911,"MMP1261"
1244912,1245458,"MMP1262"
1245459,1246003,"MMP1263"
1246004,1246831,"MMP1264"
1246832,1248402,"MMP1265"
1248403,1250346,"MMP1266"
1250347,1251699,"MMP1267"
1251700,1253911,"MMP1270"
1253912,1255312,"MMP1271"
1255313,1256753,"MMP1272"
1256754,1257819,"MMP1273"
1257820,1258142,"MMP1274"
1258143,1259867,"MMP1275"
1259868,1261146,"MMP1277"
1261147,1262788,"MMP1278"
1262789,1263122,"MMP1279"
1263123,1263737,"MMP1280"
1263738,1264697,"MMP1282"
1264698,1265286,"MMP1283"
1265287,1268034,"MMP1285"
1268035,1268957,"RNA_30"
1268958,1269048,"RNA_29"
1269049,1272371,"MMP1289"
1272372,1273018,"MMP1290"
1273019,1273727,"MMP1291"
1273728,1275017,"MMP1292"
1275018,1276986,"MMP1293"
1276987,1282622,"MMP1297"
1282623,1283821,"MMP1298"
1283822,1286147,"MMP1299"
1286148,1286620,"MMP1300"
1286621,1287191,"MMP1301"
1287192,1288260,"MMP1302"
1288261,1288715,"MMP1303"
1288716,1290662,"MMP1304"
1290663,1292666,"MMP1306"
1292667,1293490,"MMP1307"
1293491,1294684,"MMP1308"
1294685,1295407,"MMP1309"
1295408,1296054,"MMP1310"
1296055,1296689,"MMP1311"
1296690,1296865,"MMP1312"
1296866,1297500,"MMP1313"
1297501,1298511,"MMP1314"
1298512,1301117,"MMP1315"
1301118,1301660,"MMP1316"
1301661,1302557,"MMP1317"
1302558,1303479,"MMP1318"
1303480,1305284,"RNA_28"
1305285,1310965,"MMP1330"
1310966,1311328,"MMP1331"
1311329,1311840,"MMP1332"
1311841,1315756,"MMP1335"
1315757,1316720,"MMP1336"
1316721,1319058,"MMP1339"
1319059,1324489,"MMP1343"
1324490,1325299,"MMP1344"
1325300,1325780,"MMP1345"
1325781,1326591,"MMP1346"
1326592,1327452,"MMP1347"
1327453,1327842,"MMP1348"
1327843,1328952,"MMP1349"
1328953,1329745,"MMP1350"
1329746,1331065,"MMP1351"
1331066,1331721,"MMP1352"
1331722,1332600,"MMP1353"
1332601,1335578,"MMP1356"
1335579,1336529,"MMP1357"
1336530,1336828,"MMP1358"
1336829,1337240,"MMP1359"
1337241,1354441,"MMP1373"
1354442,1359094,"MMP1379"
1359095,1367987,"MMP1388"
1367988,1368288,"MMP1389"
1368289,1369544,"MMP1390"
1369545,1369848,"MMP1391"
1369849,1370973,"MMP1392"
1370974,1372973,"MMP1394"
1372974,1373639,"MMP1395"
1373640,1376054,"MMP1396"
1376055,1394610,"MMP1423"
1394611,1401129,"MMP1429"
1401130,1401518,"MMP1430"
1401519,1402976,"MMP1431"
1402977,1403999,"MMP1432"
1404000,1405125,"MMP1433"
1405126,1405718,"MMP1434"
1405719,1406294,"MMP1435"
1406295,1406564,"MMP1436"
1406565,1411701,"MMP1440"
1411702,1416669,"MMP1446"
1416670,1428750,"MMP1468"
1428751,1429995,"MMP1469"
1429996,1431053,"RNA_27"
1431054,1436584,"MMP1475"
1436585,1437510,"MMP1476"
1437511,1445375,"MMP1486"
1445376,1449326,"MMP1489"
1449327,1451888,"MMP1491"
1451889,1453202,"MMP1492"
1453203,1455924,"MMP1495"
1455925,1459805,"MMP1499"
1459806,1460366,"MMP1500"
1460367,1462535,"MMP1502"
1462536,1462970,"MMP1503"
1462971,1463497,"MMP1504"
1463498,1464410,"MMP1505"
1464411,1465595,"MMP1506"
1465596,1465867,"MMP1507"
1465868,1467465,"MMP1510"
1467466,1468938,"MMP1511"
1468939,1470522,"MMP1512"
1470523,1471700,"MMP1513"
1471701,1474553,"MMP1515"
1474554,1476368,"MMP1516"
1476369,1477055,"MMP1517"
1477056,1477790,"MMP1518"
1477791,1478743,"MMP1519"
1478744,1480378,"MMP1521"
1480379,1480807,"MMP1522"
1480808,1481881,"MMP1523"
1481882,1483065,"MMP1524"
1483066,1486064,"MMP1527"
1486065,1487425,"MMP1528"
1487426,1488228,"MMP1529"
1488229,1488935,"MMP1530"
1488936,1489235,"MMP1531"
1489236,1490354,"MMP1532"
1490355,1492980,"MMP1535"
1492981,1494177,"MMP1536"
1494178,1497411,"MMP1541"
1497412,1498017,"MMP1542"
1498018,1502325,"MMP1548"
1502326,1504831,"MMP1551"
1504832,1506210,"MMP1552"
1506211,1506963,"MMP1553"
1506964,1507726,"RNA_26"
1507727,1508127,"MMP1554"
1508128,1520508,"MMP1568"
1520509,1521019,"MMP1569"
1521020,1521338,"MMP1570"
1521339,1522102,"MMP1571"
1522103,1523434,"MMP1573"
1523435,1524069,"MMP1574"
1524070,1525190,"MMP1575"
1525191,1526282,"MMP1577"
1526283,1529208,"MMP1580"
1529209,1536058,"MMP1587"
1536059,1536504,"MMP1588"
1536505,1540191,"MMP1591"
1540192,1541201,"MMP1592"
1541202,1542305,"MMP1593"
1542306,1543222,"MMP1594"
1543223,1543851,"MMP1595"
1543852,1545547,"MMP1596"
1545548,1547994,"MMP1600"
1547995,1548828,"MMP1601"
1548829,1549717,"MMP1602"
1549718,1551417,"MMP1604"
1551418,1557924,"MMP1611"
1557925,1558700,"MMP1612"
1558701,1559794,"MMP1614"
1559795,1561114,"MMP1615"
1561115,1561499,"MMP1616"
1561500,1563021,"MMP1617"
1563022,1563295,"MMP1618"
1563296,1565956,"MMP1621"
1565957,1566962,"MMP1622"
1566963,1567415,"MMP1623"
1567416,1567947,"MMP1624"
1567948,1569394,"MMP1625"
1569395,1569666,"MMP1626"
1569667,1570437,"MMP1627"
1570438,1570763,"MMP1628"
1570764,1572237,"MMP1629"
1572238,1574398,"MMP1631"
1574399,1575947,"MMP1633"
1575948,1576290,"MMP1634"
1576291,1577219,"MMP1635"
1577220,1578917,"MMP1637"
1578918,1583208,"MMP1641"
1583209,1586722,"MMP1646"
1586723,1589977,"MMP1649"
1589978,1591035,"MMP1650"
1591036,1591808,"MMP1651"
1591809,1592694,"MMP1652"
1592695,1600220,"MMP1656"
1600221,1600898,"RNA_25"
1600899,1601002,"RNA_24"
1601003,1601100,"RNA_23"
1601101,1601189,"RNA_22"
1601190,1601302,"RNA_21"
1601303,1602916,"MMP1658"
1602917,1603462,"MMP1659"
1603463,1604999,"MMP1662"
1605000,1605793,"MMP1663"
1605794,1607978,"MMP1665"
1607979,1618864,"MMP1677"
1618865,1620599,"MMP1679"
1620600,1622934,"MMP1681"
1622935,1624270,"MMP1682"
1624271,1626448,"MMP1684"
1626449,1627151,"MMP1685"
1627152,1627513,"RNA_43"
1627514,1629931,"MMP1689"
1629932,1630490,"MMP1690"
1630491,1631371,"MMP1691"
1631372,1632705,"MMP1692"
1632706,1633982,"MMP1693"
1633983,1634132,"MMP1694"
1634133,1635430,"MMP1695"
1635431,1636396,"MMP1696"
1636397,1636988,"MMP1697"
1636989,1645101,"MMP1704"
1645102,1645566,"MMP1705"
1645567,1646237,"MMP1706"
1646238,1646401,"MMP1707"
1646402,1647312,"MMP1708"
1647313,1647520,"MMP1709"
1647521,1647758,"MMP1710"
1647759,1648378,"MMP1711"
1648379,1649205,"MMP1712"
1649206,1651340,"MMP1714"
1651341,1651699,"MMP1715"
1651700,1652183,"MMP1716"
1652184,1653262,"MMP1717"
1653263,1654349,"MMP1718"
1654350,1654837,"MMP1719"
1654838,1661137,blank
